A10011,Julie Glover,8256,3715,19474,129,32,20007.0,195.71766017069015,170.0,807.3,374.4
A10012,Kyler Hebert,8434,4142,16933,120,40,15941.25,1582.4348464977274,68.0,1228.5,468.0
A10013,Amirah Marquez,8821,3373,15218,65,29,21060.0,1187.4305570591168,170.0,754.65,339.3
A10021,Alannah Vazquez,6626,3412,16890,146,27,3952.26,246.14373967349138,68.0,719.55,315.9
A10022,Leila Wagner,7589,3766,16810,112,119,11085.75,2036.26956202294,68.0,1140.75,1392.3
A10023,Sidney Burns,7834,3074,14875,114,46,19246.5,456.2524042684969,68.0,1035.45,538.2
A10031,Erick Greene,6407,4094,17492,124,100,21762.0,158.87668884444267,703.715,719.55,1170.0
A10032,Carlos Ayers,6558,4347,17468,116,23,1205.1,649.5523756959025,170.0,1158.3,269.1
A10033,Asher Hanson,7151,3611,16033,138,22,14449.5,456.2524042684969,68.0,719.55,257.4
A10041,Marcus Graham,7954,3551,16887,79,94,18661.5,2481.699930964352,170.0,842.4,1099.8
A10042,Maren Ibarra,6785,4129,18380,112,102,9330.75,1784.1391645089332,170.0,631.8,1193.4
A10043,Santiago Cuevas,8123,3743,16963,76,45,17257.5,1246.2609831457187,68.0,421.2,526.5
A10051,Kenzie Kim,8625,3534,15656,155,27,21060.0,1708.5000452547308,68.0,947.7,315.9
A10052,Savion Mullen,7039,3339,19746,119,39,19539.0,1212.6435968105177,170.0,702.0,456.3
A10053,Amy Jordan,7681,3403,18646,69,118,12519.0,1758.9261247575325,170.0,807.3,1380.6
A10061,Enrique Stevenson,6592,4347,18180,62,83,8892.0,2540.5303570509536,170.0,631.8,971.1
A10062,Zaire Norton,7412,3521,17947,114,27,4415.58,1859.7782837631353,68.0,1316.25,315.9
A10063,Ty Richmond,7728,3052,14846,147,58,13162.5,1548.8174601625267,68.0,982.8,678.6
A10071,Rocco Burnett,5722,3648,13795,107,54,16087.5,138.1536424734284,703.97,561.6,631.8
A10072,Enrique Russell,8350,4080,19759,145,30,20475.0,29.950558407885328,170.0,596.7,351.0
A10073,Heather Barrett,6710,4112,15838,146,116,11934.0,2086.6956415257414,68.0,1263.6,1357.2
A10081,Margaret Osborne,9064,4132,17837,147,37,14010.75,1263.069676313319,170.0,684.45,432.9
A10082,Erika Lopez,8361,3177,17720,160,96,14742.0,1170.621863891516,68.0,1281.15,1123.2
A10083,Amirah Harrell,6678,3749,17208,115,118,4478.76,1548.8174601625267,68.0,1316.25,1380.6
