A10011,Julie Glover,14588,8859,43995,125,32,20211.75,2456.4868912129514,170.0,1000.35,374.4
A10012,Kyler Hebert,15856,8691,35178,132,38,9389.25,2843.086834067761,170.0,614.25,444.6
A10013,Amirah Marquez,16901,7324,37175,118,62,1766.7,124.33827822608555,170.0,1123.2,725.4
A10021,Alannah Vazquez,15260,6573,35418,133,59,17784.0,1195.8349036429172,68.0,1158.3,690.3
A10022,Leila Wagner,15853,8584,36038,67,101,20445.75,1439.5609545731238,170.0,789.75,1181.7
A10023,Sidney Burns,16758,7949,32042,150,28,16526.25,2414.46515829395,170.0,1035.45,327.6
A10031,Erick Greene,14670,8630,38435,153,112,22259.25,2658.1912092241564,696.32,614.25,1310.4
A10032,Carlos Ayers,14604,9013,35856,153,71,5047.38,141.6074835352641,170.0,912.6,830.7
A10033,Asher Hanson,14825,8304,37413,171,99,4499.82,2439.6781980453507,170.0,947.7,1158.3
A10041,Marcus Graham,14529,8304,40340,138,62,2258.1,397.4219781818954,170.0,1333.8,725.4
A10042,Maren Ibarra,15011,7852,37033,132,84,5279.04,918.4914663775095,68.0,947.7,982.8
A10043,Santiago Cuevas,16486,7715,34684,63,83,18603.0,2498.5086241319523,170.0,386.1,971.1
A10051,Kenzie Kim,14808,8601,38028,120,70,19509.75,2851.491180651562,68.0,491.4,819.0
A10052,Savion Mullen,14613,8296,44586,92,55,13162.5,473.0610974360981,170.0,1246.05,643.5
A10053,Amy Jordan,15527,7282,37854,147,85,4584.06,573.9132564417002,68.0,859.95,994.5
A10061,Enrique Stevenson,13510,8326,39417,104,112,11787.75,148.5151656589355,68.0,649.35,1310.4
A10062,Zaire Norton,16415,7109,37471,97,66,23166.0,2523.721663883353,68.0,351.0,772.2
A10063,Ty Richmond,14545,7125,36909,58,109,1994.85,169.23821202994978,68.0,631.8,1275.3
A10071,Rocco Burnett,13765,8420,28232,137,25,15561.0,1473.1783409083248,170.0,368.55,292.5
A10072,Enrique Russell,15359,7626,35132,104,103,16555.5,2069.8869483581407,170.0,1070.55,1205.1
A10073,Heather Barrett,15279,8050,37723,90,48,15619.5,2246.3782266179455,68.0,508.95,561.6
A10081,Margaret Osborne,18673,9349,38917,106,74,9945.0,826.0436539557073,170.0,596.7,865.8
A10082,Erika Lopez,16986,7232,36340,74,46,22668.75,262.95243284109233,68.0,368.55,538.2
A10083,Amirah Harrell,14292,8173,35454,72,96,1450.8,1187.4305570591168,68.0,631.8,1123.2
A10091,Ella Cline,14958,8679,33753,92,34,14274.0,1489.987034075925,68.0,877.5,397.8
A10092,Winston Grimes,16302,9350,34394,194,58,12753.0,1960.6304427687373,170.0,1351.35,678.6
A10093,River Dickerson,14583,8022,35726,164,79,21381.75,148.5151656589355,68.0,895.05,924.3
A10101,Taryn Velazquez,13908,9250,40547,135,54,9330.75,1464.7739943245242,68.0,1158.3,631.8
A10102,Genesis Chen,13669,7514,38586,172,101,4415.58,2834.6824874839613,170.0,947.7,1181.7
A10103,Mara Coffey,15689,8529,42065,59,30,3783.78,540.2958701064997,170.0,351.0,351.0
A10111,Brielle Cuevas,15101,7921,36341,111,118,10062.0,439.4437111008966,68.0,649.35,1380.6
A10112,Madilyn Salinas,14022,8118,39952,98,80,16848.0,2834.6824874839613,68.0,544.05,936.0
A10113,Larissa Escobar,15032,8285,36808,121,103,16818.75,389.01763159809536,682.8050000000001,508.95,1205.1
A10121,Curtis Case,15345,8549,39536,162,102,3657.42,2632.9781694727553,68.0,912.6,1193.4
A10122,Rory Walton,14962,9748,37530,65,50,12519.0,1506.795727243525,68.0,438.75,585.0
A10123,Denisse Jacobson,14178,7758,41167,112,53,21411.0,1179.0262104753167,170.0,1140.75,620.1
A10131,Jazlyn Pope,15792,8460,39032,80,74,9009.0,1355.5174887351216,170.0,421.2,865.8
A10132,Beckett Parsons,15420,7956,33750,74,97,5110.56,834.4480005395073,170.0,702.0,1134.9
A10133,Cordell Lucero,15671,8850,39835,150,74,20094.75,473.0610974360981,68.0,1298.7,865.8
A10141,Ashanti Dunlap,13965,8724,37237,180,23,14244.75,103.6152318550713,170.0,1193.4,269.1
A10142,Iliana Bright,14047,9065,40523,64,98,16380.0,2431.2738514615503,170.0,737.1,1146.6
A10143,Ean Walters,17214,8542,42596,79,47,11641.5,115.70367557149629,170.0,403.65,549.9
A10151,Ada Morris,14669,7356,34298,121,59,3657.42,1473.1783409083248,68.0,1351.35,690.3
A10152,Billy Warren,17578,7762,38458,89,101,12636.0,1153.8131707239158,68.0,491.4,1181.7
A10153,Carly Price,15724,8507,33823,72,77,1450.8,1153.8131707239158,68.0,456.3,900.9
A10161,Jennifer Robbins,16966,7207,36136,173,49,14069.25,1842.9695905955346,680.5100000000001,1281.15,573.3
A10162,Corbin Montgomery,17143,8259,36637,121,64,13016.25,1221.0479433943176,170.0,1281.15,748.8
A10163,Janiya Velez,16012,8072,40416,133,56,22288.5,2330.421692455948,170.0,1316.25,655.2
A10171,Jadiel Cochran,15726,8479,38744,114,105,23136.75,96.70754973139987,170.0,1088.1,1228.5
A10172,Kendall Campos,15396,9065,38755,98,94,5236.92,2338.8260390397477,68.0,895.05,1099.8
A10173,Mckinley Bernard,15477,8790,40093,144,55,22756.5,2540.5303570509536,697.34,1053.0,643.5
A10181,Maribel Jacobson,16060,7222,42375,151,28,17871.75,108.79599344782486,170.0,859.95,327.6
A10182,Hunter Bond,17705,8856,34469,44,23,19626.75,2086.6956415257414,68.0,351.0,269.1
A10183,Erick Riggs,15833,8267,31447,128,105,14303.25,2254.7825732017454,68.0,1386.45,1228.5
A10191,Brycen Galvan,15332,7229,36710,63,20,16848.0,1246.2609831457187,170.0,631.8,234.0
A10192,Campbell Brady,14884,6626,32809,63,66,17433.0,153.69592725168908,170.0,403.65,772.2
A10193,Diamond Owens,15496,8679,33259,121,80,14917.5,1321.9001023999206,170.0,491.4,936.0
A10201,Hayden Johnson,15467,9369,34265,81,77,2872.35,1137.0044775563154,170.0,807.3,900.9
