A10011,Julie Glover,12017,6580,33099,152,65,2029.95,2750.639021645959,170.0,1105.65,760.5
A10012,Kyler Hebert,13097,7043,27647,115,89,18895.5,2784.25640798116,68.0,702.0,1041.3
A10013,Amirah Marquez,13821,5923,27956,128,101,21235.5,146.78824512801768,68.0,877.5,1181.7
A10021,Alannah Vazquez,11626,5158,29373,84,43,19948.5,708.382801782504,170.0,859.95,503.1
A10022,Leila Wagner,12262,6809,29014,71,64,1573.65,2170.739107363743,698.36,649.35,748.8
A10023,Sidney Burns,13446,6260,24674,78,30,18778.5,2700.2129421431578,170.0,649.35,351.0
A10031,Erick Greene,11135,6836,29727,177,55,20621.25,2254.7825732017454,68.0,1088.1,643.5
A10032,Carlos Ayers,12097,7552,27233,106,94,18778.5,2784.25640798116,170.0,1123.2,1099.8
A10033,Asher Hanson,11720,6043,27106,168,77,13718.25,262.95243284109233,170.0,1246.05,900.9
A10041,Marcus Graham,12227,6543,30727,95,23,11787.75,2271.591266369346,170.0,1140.75,269.1
A10042,Maren Ibarra,10870,6762,30194,68,40,13338.0,30.647083022022194,170.0,596.7,468.0
A10043,Santiago Cuevas,13369,6073,27705,60,71,13572.0,447.8480576846966,68.0,473.85,830.7
A10051,Kenzie Kim,12111,6636,30894,152,105,20270.25,111.67419433268802,170.0,1000.35,1228.5
A10052,Savion Mullen,11895,6426,34801,65,92,13981.5,893.2784266261085,697.085,579.15,1076.4
A10053,Amy Jordan,12741,5620,31700,89,111,11202.75,817.6393073719067,68.0,719.55,1298.7
A10061,Enrique Stevenson,11258,6890,31463,107,23,18135.0,2044.6739086067398,170.0,1246.05,269.1
A10062,Zaire Norton,13246,5279,31180,170,37,12548.25,105.34215238598912,68.0,1158.3,432.9
A10063,Ty Richmond,12307,5562,28542,130,61,14829.75,170.96513256086766,68.0,351.0,713.7
A10071,Rocco Burnett,10210,6103,22830,172,51,2889.9,1742.1174315899318,68.0,965.25,596.7
A10072,Enrique Russell,12052,6254,26702,81,52,2749.5,131.24596034975698,68.0,702.0,608.4
A10073,Heather Barrett,12300,6341,29004,83,67,19422.0,1868.1826303469352,68.0,1035.45,783.9
A10081,Margaret Osborne,14831,7321,32215,61,55,19890.0,1086.578398053514,170.0,684.45,643.5
A10082,Erika Lopez,13421,5561,29478,164,57,1889.55,1691.6913520871306,170.0,1053.0,666.9
A10083,Amirah Harrell,11505,6355,30226,145,65,17959.5,1641.2652725843288,170.0,842.4,760.5
A10091,Ella Cline,12089,6471,27914,132,28,19509.75,489.8697906036978,694.0250000000001,807.3,327.6
A10092,Winston Grimes,13422,7703,27723,90,96,2714.4,1137.0044775563154,170.0,421.2,1123.2
A10093,River Dickerson,11201,6906,30493,98,64,3846.96,2868.2998738191627,170.0,456.3,748.8
A10101,Taryn Velazquez,11619,7397,31790,74,98,16818.75,826.0436539557073,170.0,666.9,1146.6
A10102,Genesis Chen,10881,5794,31497,124,71,18632.25,1792.543511092733,170.0,1281.15,830.7
A10103,Mara Coffey,12907,6983,32258,137,85,16614.0,2204.356493698944,170.0,421.2,994.5
A10111,Brielle Cuevas,12977,6370,27870,127,112,16058.25,2372.443425374949,68.0,1105.65,1310.4
A10112,Madilyn Salinas,10859,6195,30515,144,117,10325.25,826.0436539557073,684.59,1351.35,1368.9
A10113,Larissa Escobar,12780,6320,29837,162,27,17433.0,153.69592725168908,170.0,982.8,315.9
A10121,Curtis Case,11845,6698,32760,75,91,4794.66,2162.3347607799433,170.0,579.15,1064.7
A10122,Rory Walton,11345,7655,30372,147,29,1503.45,2708.617288726958,68.0,491.4,339.3
A10123,Denisse Jacobson,10505,6283,32165,118,24,9594.0,141.6074835352641,170.0,1035.45,280.8
A10131,Jazlyn Pope,11891,6313,29728,108,75,4899.96,1195.8349036429172,68.0,1053.0,877.5
A10132,Beckett Parsons,12441,6044,25321,115,59,19217.25,160.60360937536052,170.0,1351.35,690.3
A10133,Cordell Lucero,11898,6879,31294,157,111,4183.92,893.2784266261085,170.0,1017.9,1298.7
A10141,Ashanti Dunlap,10777,7568,28778,146,64,18105.75,2649.7868626403565,68.0,1017.9,748.8
A10142,Iliana Bright,10253,7513,31669,87,92,15385.5,2851.491180651562,170.0,544.05,1076.4
A10143,Ean Walters,13841,7063,32748,106,88,13279.5,2145.526067612343,68.0,1088.1,1029.6
A10151,Ada Morris,12140,5773,28905,60,76,12021.75,254.5480862572917,68.0,702.0,889.2
A10152,Billy Warren,13920,6487,30101,98,70,14478.75,1094.9827446373145,68.0,386.1,819.0
A10153,Carly Price,12477,6952,25918,149,35,13484.25,1540.4131135787263,68.0,807.3,409.5
A10161,Jennifer Robbins,14179,5872,26132,127,80,21996.0,117.43059610241414,68.0,631.8,936.0
A10162,Corbin Montgomery,14587,6560,31361,154,99,18281.25,657.9567222797024,694.2800000000001,737.1,1158.3
A10163,Janiya Velez,13527,6176,34642,52,83,1187.55,195.71766017069015,170.0,438.75,971.1
A10171,Jadiel Cochran,12603,6527,30406,69,78,21820.5,1019.3436253831126,68.0,508.95,912.6
A10172,Kendall Campos,12144,7481,34298,136,44,9828.0,2717.021635310758,170.0,1035.45,514.8
A10173,Mckinley Bernard,12135,7195,32465,181,89,5005.26,506.6784837712987,170.0,1158.3,1041.3
A10181,Maribel Jacobson,13323,5670,31999,132,108,9126.0,2817.8737943163615,690.2,1175.85,1263.6
A10182,Hunter Bond,13452,6726,29287,158,71,12021.75,246.14373967349138,170.0,754.65,830.7
A10183,Erick Riggs,11880,6990,26391,104,67,19246.5,2801.0651011487603,68.0,754.65,783.9
A10191,Brycen Galvan,11560,5360,28253,143,70,22873.5,2784.25640798116,170.0,1316.25,819.0
A10192,Campbell Brady,12285,5302,25634,121,78,2661.75,943.7045061289101,68.0,789.75,912.6
A10193,Diamond Owens,12423,7010,25532,160,30,18281.25,2876.7042204029626,170.0,1333.8,351.0
A10201,Hayden Johnson,12221,7387,28351,115,118,11934.0,1616.052232832929,68.0,684.45,1380.6
A10202,Jeffrey Obrien,11022,6415,25416,58,99,22464.0,2036.26956202294,68.0,368.55,1158.3
A10203,Natalya Mueller,11971,6490,32160,117,81,21937.5,2296.804306120747,68.0,1175.85,947.7
A11011,Zoe Duffy,11851,6065,33688,125,34,9038.25,1321.9001023999206,68.0,386.1,397.8
A11012,Kelsey Ware,12859,6201,25923,129,28,19568.25,1985.8434825201387,68.0,1386.45,327.6
A11013,Ayla Fowler,13038,5493,27515,136,64,13484.25,1817.7565508441337,68.0,772.2,748.8
A11021,Luke Rubio,13414,6739,31849,74,95,9740.25,108.79599344782486,701.9300000000001,947.7,1111.5
A11022,Dane Chen,12470,6296,31919,162,35,2047.5,1027.7479719669125,691.475,1158.3,409.5
A11023,Reese Galloway,12227,7471,28744,87,22,3910.14,985.7262390479116,170.0,877.5,257.4
A11031,Jonathon Jenkins,12001,6095,29200,160,58,12051.0,733.5958415339043,170.0,789.75,678.6
A11032,Mariam Noble,11457,6049,34490,100,48,21820.5,2179.1434539475435,170.0,1228.5,561.6
A11033,Aarav Aguirre,10777,6328,28650,120,24,1468.35,2069.8869483581407,68.0,561.6,280.8
A11041,Maritza Sandoval,12658,6818,31035,92,114,22288.5,1624.4565794167286,68.0,1000.35,1333.8
A11042,Emerson Duffy,13696,6270,32887,190,32,21528.0,481.4654440198978,170.0,1263.6,374.4
A11043,Tara Mueller,13006,6721,24927,98,102,3615.3,784.0219210367061,68.0,1017.9,1193.4
A11051,Kaitlyn Haney,12115,6034,23344,108,77,22873.5,2422.8695048777504,68.0,1316.25,900.9
A11052,Tristin Hunt,11223,5854,30800,162,91,20943.0,150.24208618985338,68.0,824.85,1064.7
A11053,Zion Hart,11789,6366,32928,99,57,18486.0,120.07854091648862,170.0,368.55,666.9
A11061,Eden Roach,12729,5966,24653,81,114,5131.62,132.97288088067484,68.0,842.4,1333.8
A11062,Brian Ellis,12883,7237,30016,139,60,12285.0,178.90896700308954,68.0,754.65,702.0
A11063,Nick Terry,14478,6650,35088,169,101,21732.75,2809.46944773256,68.0,1246.05,1181.7
A11071,Coleman Estes,12153,5810,31062,103,119,18105.75,1523.6044204111258,68.0,403.65,1392.3
A11072,Rayne Davila,11958,6856,28472,135,39,14361.75,1380.730528486522,68.0,456.3,456.3
A11073,Macey Fischer,11723,6337,31894,167,22,12811.5,2204.356493698944,680.5100000000001,1017.9,257.4
A11081,Ethen Estrada,14244,6046,36344,71,100,12840.75,2590.9564365537544,170.0,807.3,1170.0
A11082,Asa Hayes,13735,7143,27391,50,115,11261.25,2279.9956129531465,170.0,438.75,1345.5
A11083,Efrain Anthony,12898,5949,30689,103,80,21001.5,69.65246141368617,170.0,1123.2,936.0
A11091,Jade Bradley,11532,6916,31860,147,98,13250.25,1137.0044775563154,170.0,912.6,1146.6
A11092,Teresa Miranda,10246,6449,28881,59,81,19714.5,1649.6696191681294,170.0,473.85,947.7
A11093,Denisse Obrien,12139,6610,27410,123,27,1257.75,2557.3390502185534,170.0,631.8,315.9
A11101,Philip Mcmillan,12077,6296,26719,86,101,1678.95,254.5480862572917,68.0,1053.0,1181.7
A11102,Pedro Holt,12788,6404,28585,106,87,1714.05,1708.5000452547308,68.0,1246.05,1017.9
A11103,Rayna Gillespie,14260,6108,30219,113,81,18895.5,128.4828875002883,68.0,386.1,947.7
A11111,Siena Hays,11958,6244,24567,131,58,18983.25,164.0574504371962,68.0,1386.45,678.6
A11112,Jacob Baxter,11952,7207,34360,112,28,14654.25,1868.1826303469352,696.32,1140.75,327.6
A11113,Daniella Peck,10930,7218,28978,78,96,2503.8,1296.6870626485195,68.0,789.75,1123.2
A11121,Molly Hooper,11659,6338,30682,166,104,12606.75,2195.9521471151443,68.0,1368.9,1216.8
A11122,Christopher Mendez,12870,6332,28412,156,84,8833.5,136.8872340840883,683.825,842.4,982.8
