A10011,Julie Glover,9124,4861,23717,98,97,10705.5,2372.443425374949,68.0,1228.5,1134.9
A10012,Kyler Hebert,9582,4870,21234,119,56,5257.98,641.1480291121021,170.0,1228.5,655.2
A10013,Amirah Marquez,10184,3959,17751,130,85,18369.0,237.7393930896914,68.0,702.0,994.5
A10021,Alannah Vazquez,8082,3875,19298,139,31,1240.2,1170.621863891516,68.0,1368.9,362.7
A10022,Leila Wagner,8765,4419,18667,138,24,4963.14,2027.8652154391395,68.0,824.85,280.8
A10023,Sidney Burns,8992,3984,18749,149,42,5068.4400000000005,2674.999902391757,68.0,965.25,491.4
A10031,Erick Greene,7699,5126,19612,129,75,8892.0,2103.5043346933417,170.0,947.7,877.5
A10032,Carlos Ayers,8546,5369,20136,109,61,23370.75,1918.6087098497367,68.0,789.75,713.7
A10033,Asher Hanson,8778,4253,18796,119,35,16731.0,2540.5303570509536,170.0,386.1,409.5
A10041,Marcus Graham,9563,4717,21646,85,70,8979.75,2473.2955843805516,689.69,1017.9,819.0
A10042,Maren Ibarra,8066,4880,22207,165,114,1222.65,901.6827732099092,170.0,1123.2,1333.8
A10043,Santiago Cuevas,9549,4484,20149,97,46,4204.98,2128.7173744447423,68.0,596.7,538.2
A10051,Kenzie Kim,9507,4279,20425,111,27,10881.0,1464.7739943245242,170.0,1316.25,315.9
A10052,Savion Mullen,8539,4026,24386,77,107,11992.5,78.05680799748679,688.6700000000001,737.1,1251.9
A10053,Amy Jordan,9657,4058,23274,123,40,20270.25,910.0871197937091,170.0,1246.05,468.0
A10061,Enrique Stevenson,7549,4801,21852,102,95,2503.8,52.843768246086476,170.0,1193.4,1111.5
A10062,Zaire Norton,9197,3831,21182,171,69,10647.0,145.291580667888,170.0,912.6,807.3
A10063,Ty Richmond,9131,3929,19058,126,71,5194.8,2843.086834067761,170.0,491.4,830.7
A10071,Rocco Burnett,7014,4352,16237,71,52,22727.25,2801.0651011487603,68.0,719.55,608.4
