A10011,Julie Glover,4041,1709,8792,139,47,12168.0,155.42284778260694,170.0,491.4,549.9
A10012,Kyler Hebert,3797,1843,8567,118,31,14566.5,1750.521778173732,68.0,737.1,362.7
A10013,Amirah Marquez,4290,1624,7708,143,91,16175.25,29.254033793748462,68.0,1246.05,1064.7
A10021,Alannah Vazquez,3650,1639,9160,162,20,1626.3,632.7436825283015,68.0,1368.9,234.0
A10022,Leila Wagner,3441,2084,9621,187,29,1398.15,101.88831132415343,68.0,1246.05,339.3
A10023,Sidney Burns,4032,1357,6143,76,113,20387.25,27.860984565474727,68.0,351.0,1322.1
A10031,Erick Greene,3181,2376,8491,117,110,19714.5,2506.9129707157526,170.0,1333.8,1287.0
A10032,Carlos Ayers,4154,2200,9265,115,73,11641.5,2666.5955558079563,684.59,1175.85,854.1
A10033,Asher Hanson,4022,1652,8685,75,32,20065.5,94.86550116508771,170.0,596.7,374.4
A10041,Marcus Graham,4232,1581,7456,150,64,20679.75,968.917545880311,170.0,947.7,748.8
A10042,Maren Ibarra,3409,2100,7999,122,60,5447.52,330.18720551149414,170.0,456.3,702.0
A10043,Santiago Cuevas,3880,1594,9236,87,83,22522.5,2011.0565222715388,697.085,895.05,971.1
A10051,Kenzie Kim,3662,2299,8000,168,20,20124.0,1952.2260961849377,170.0,1316.25,234.0
A10052,Savion Mullen,3657,1435,10057,106,36,10091.25,111.67419433268802,68.0,1017.9,421.2
A10053,Amy Jordan,4222,1711,8043,80,57,16409.25,254.5480862572917,68.0,386.1,666.9
A10061,Enrique Stevenson,3286,1936,7138,115,57,4415.58,968.917545880311,68.0,438.75,666.9
A10062,Zaire Norton,3370,1943,9092,86,28,9711.0,2700.2129421431578,68.0,1017.9,327.6
A10063,Ty Richmond,4420,1375,9309,122,51,21966.75,103.2698477488874,68.0,1070.55,596.7
A10071,Rocco Burnett,2573,2014,7511,94,88,5152.68,2271.591266369346,68.0,1105.65,1029.6
A10072,Enrique Russell,3963,2572,9633,103,74,3783.78,2506.9129707157526,170.0,965.25,865.8
A10073,Heather Barrett,3398,2356,8706,142,49,16789.5,1389.134875070322,68.0,1035.45,573.3
A10081,Margaret Osborne,5063,2003,9232,155,48,22727.25,162.33052990627837,170.0,1210.95,561.6
A10082,Erika Lopez,4009,1686,7853,91,40,21294.0,69.65246141368617,170.0,456.3,468.0
A10083,Amirah Harrell,3172,1357,10145,95,56,10296.0,1153.8131707239158,68.0,859.95,655.2
A10091,Ella Cline,3958,1995,9026,188,24,14098.5,2624.5738228889554,170.0,1316.25,280.8
A10092,Winston Grimes,3628,2301,8072,136,89,10676.25,1447.965301156924,170.0,403.65,1041.3
A10093,River Dickerson,2764,1514,8925,175,68,10091.25,1094.9827446373145,170.0,1175.85,795.6
A10101,Taryn Velazquez,3141,2627,10581,157,112,2767.05,2876.7042204029626,68.0,965.25,1310.4
A10102,Genesis Chen,3349,1901,8212,113,87,21762.0,2011.0565222715388,68.0,1316.25,1017.9
A10103,Mara Coffey,3209,2311,10495,80,55,11202.75,615.9349893607015,704.48,737.1,643.5
A10111,Brielle Cuevas,3862,2048,8849,161,94,10793.25,1338.708795567521,68.0,1105.65,1099.8
A10112,Madilyn Salinas,3262,2126,8128,52,43,21352.5,607.5306427769009,170.0,473.85,503.1
A10113,Larissa Escobar,3168,2324,7832,131,43,13455.0,2145.526067612343,170.0,1210.95,503.1
A10121,Curtis Case,3822,2282,11470,124,33,12753.0,2061.4826017743403,68.0,596.7,386.1
A10122,Rory Walton,3520,2652,8128,143,88,18749.25,884.8740800423086,170.0,842.4,1029.6
A10123,Denisse Jacobson,2621,2129,9302,170,41,5531.76,229.33504650589077,68.0,1351.35,479.7
A10131,Jazlyn Pope,3459,1948,7019,118,98,16701.75,279.761126008692,170.0,1140.75,1146.6
A10132,Beckett Parsons,3249,1405,9765,115,99,19802.25,296.5698191762929,170.0,824.85,1158.3
A10133,Cordell Lucero,4256,2274,10831,157,52,17871.75,876.4697334585082,170.0,1140.75,608.4
A10141,Ashanti Dunlap,2978,2028,11331,80,116,4120.74,229.33504650589077,68.0,368.55,1357.2
A10142,Iliana Bright,3438,2566,10348,105,113,11817.0,2027.8652154391395,170.0,1368.9,1322.1
A10143,Ean Walters,4019,2105,10615,138,38,17842.5,1683.2870055033306,170.0,351.0,444.6
A10151,Ada Morris,3327,1591,9253,166,105,10998.0,481.4654440198978,689.69,842.4,1228.5
A10152,Billy Warren,4275,2139,8675,82,116,20387.25,2859.895527235362,68.0,649.35,1357.2
A10153,Carly Price,3909,1913,6344,123,46,16614.0,103.6152318550713,170.0,895.05,538.2
A10161,Jennifer Robbins,4510,2455,8357,144,73,18486.0,2120.3130278609424,170.0,1000.35,854.1
A10162,Corbin Montgomery,4103,2174,8247,81,98,19012.5,153.69592725168908,68.0,614.25,1146.6
A10163,Janiya Velez,4301,1670,9970,113,47,15678.0,2767.4477148135593,170.0,1263.6,549.9
A10171,Jadiel Cochran,2331,2532,8288,124,110,10851.75,2666.5955558079563,68.0,772.2,1287.0
A10172,Kendall Campos,4014,2655,9558,47,60,22698.0,2212.7608402827445,68.0,386.1,702.0
A10173,Mckinley Bernard,3710,1599,11280,78,89,18486.0,94.98062920048203,170.0,421.2,1041.3
A10181,Maribel Jacobson,4040,1721,9556,84,85,18164.25,632.7436825283015,170.0,1070.55,994.5
A10182,Hunter Bond,3436,2051,6130,89,45,20884.5,1826.1608974279343,68.0,684.45,526.5
A10183,Erick Riggs,3515,2251,6918,92,35,3636.36,2464.8912377967513,68.0,877.5,409.5
A10191,Brycen Galvan,2771,1341,8641,98,112,13396.5,447.8480576846966,68.0,1351.35,1310.4
A10192,Campbell Brady,3120,1810,6523,95,111,2433.6,1052.9610117183136,68.0,473.85,1298.7
A10193,Diamond Owens,3939,2050,8778,88,99,2082.6,112.24983450966057,68.0,1053.0,1158.3
A10201,Hayden Johnson,3848,2084,8750,131,26,1503.45,2448.082544629151,68.0,1281.15,304.2
A10202,Jeffrey Obrien,3544,1899,5062,115,86,1643.85,1010.939278799312,68.0,368.55,1006.2
A10203,Natalya Mueller,2788,2454,13085,112,95,1380.6,2616.1694763051555,170.0,982.8,1111.5
A11011,Zoe Duffy,3584,1520,12314,149,40,10705.5,884.8740800423086,170.0,1070.55,468.0
A11012,Kelsey Ware,3894,1454,10011,109,53,8862.75,1355.5174887351216,170.0,1246.05,620.1
A11013,Ayla Fowler,4039,1709,7362,141,37,1819.35,2464.8912377967513,68.0,1070.55,432.9
A11021,Luke Rubio,4635,2326,12297,109,89,10120.5,548.7002166902996,170.0,1035.45,1041.3
A11022,Dane Chen,3635,1958,9472,110,50,9915.75,127.79211928792128,170.0,1035.45,585.0
A11023,Reese Galloway,3565,2436,7925,163,72,9623.25,2406.06081171015,68.0,1246.05,842.4
A11031,Jonathon Jenkins,3398,1883,8459,106,60,1468.35,1237.856636561918,170.0,1281.15,702.0
A11032,Mariam Noble,3453,1664,9312,71,53,4710.42,146.78824512801768,68.0,807.3,620.1
A11033,Aarav Aguirre,2836,1955,8504,67,38,4268.16,2759.0433682297594,170.0,631.8,444.6
A11041,Maritza Sandoval,4743,1999,11017,167,107,9447.75,2817.8737943163615,68.0,877.5,1251.9
A11042,Emerson Duffy,4434,1528,10664,163,89,20738.25,237.7393930896914,170.0,1281.15,1041.3
A11043,Tara Mueller,4890,1860,7447,77,34,5047.38,1733.7130850061312,68.0,351.0,397.8
A11051,Kaitlyn Haney,2577,1970,4449,190,86,1468.35,2582.5520899699545,68.0,1316.25,1006.2
A11052,Tristin Hunt,3042,1704,13775,106,57,19860.75,1826.1608974279343,170.0,1158.3,666.9
A11053,Zion Hart,3827,1188,9713,165,35,9155.25,641.1480291121021,68.0,1281.15,409.5
A11061,Eden Roach,3545,1700,7522,77,48,4183.92,901.6827732099092,170.0,631.8,561.6
A11062,Brian Ellis,3796,2209,7146,146,62,18837.0,2733.8303284783588,170.0,1210.95,725.4
A11063,Nick Terry,4745,1543,12402,99,20,10442.25,2179.1434539475435,170.0,1123.2,234.0
A11071,Coleman Estes,3762,2203,10282,117,60,9681.75,1086.578398053514,68.0,1228.5,702.0
A11072,Rayne Davila,2685,2064,9826,107,108,16526.25,2523.721663883353,170.0,1368.9,1263.6
A11073,Macey Fischer,3307,2155,8452,195,26,14683.5,111.67419433268802,68.0,1368.9,304.2
A11081,Ethen Estrada,4581,1380,10396,96,90,16350.75,52.843768246086476,170.0,754.65,1053.0
A11082,Asa Hayes,3473,2044,8175,121,70,13104.0,624.3393359445018,68.0,842.4,819.0
A11083,Efrain Anthony,3848,2023,9591,110,23,22581.0,1111.791437804915,68.0,1017.9,269.1
A11091,Jade Bradley,3809,1629,8616,61,49,13835.25,1716.904391838531,685.865,438.75,573.3
A11092,Teresa Miranda,2769,1689,7673,70,107,1942.2,2263.186919785546,68.0,473.85,1251.9
A11093,Denisse Obrien,3000,1790,7439,112,80,21089.25,1548.8174601625267,68.0,526.5,936.0
A11101,Philip Mcmillan,3651,1532,6584,118,22,21762.0,195.71766017069015,68.0,351.0,257.4
A11102,Pedro Holt,3324,1670,8141,90,21,5552.82,985.7262390479116,170.0,1140.75,245.7
A11103,Rayna Gillespie,4304,1705,8310,65,56,22083.75,1120.1957843887146,68.0,473.85,655.2
A11111,Siena Hays,4584,2101,9511,108,69,16467.75,2834.6824874839613,68.0,789.75,807.3
A11112,Jacob Baxter,3456,2304,9955,160,109,4141.8,1027.7479719669125,68.0,1105.65,1275.3
A11113,Daniella Peck,3729,1549,6617,101,36,9769.5,1305.0914092323198,68.0,1281.15,421.2
A11121,Molly Hooper,2945,1623,10534,114,109,1556.1,2683.4042489755575,170.0,421.2,1275.3
A11122,Christopher Mendez,4115,2199,9096,180,81,17988.75,1817.7565508441337,68.0,1368.9,947.7
A11123,Aaron Willis,4242,1969,7726,83,26,15882.75,195.71766017069015,170.0,930.15,304.2
A11131,Nina Frank,2893,2067,7902,103,60,14040.0,868.0653868747082,68.0,877.5,702.0
A11132,Riya Bernard,3246,1937,8684,99,57,11904.75,220.93069992209078,68.0,421.2,666.9
A11133,Davin Hahn,3702,2117,9213,128,78,16116.75,1674.88265891953,68.0,842.4,912.6
A11141,Bridger Tran,4432,1697,11353,101,61,19392.75,1405.943568237923,68.0,1140.75,713.7
A11142,London Newton,3768,2771,10057,92,77,14420.25,2826.2781409001614,68.0,631.8,900.9
A11143,Ariella Fitzgerald,3595,1860,7723,62,72,3910.14,2372.443425374949,170.0,421.2,842.4
A11151,Jacquelyn Shepherd,4235,2326,4522,136,84,21791.25,2338.8260390397477,68.0,702.0,982.8
A11152,Tess Bridges,3345,1456,9225,148,33,16058.25,94.98062920048203,170.0,1158.3,386.1
A11153,Fabian Robbins,2680,1833,9035,167,53,5152.68,414.230671349496,68.0,1158.3,620.1
A11161,Romeo Mclean,3399,1548,8548,123,55,20299.5,716.7871483663042,170.0,1333.8,643.5
A11162,Adelyn Choi,3556,1967,9845,102,94,11553.75,153.69592725168863,68.0,789.75,1099.8
A11163,Leanna Atkinson,4120,1261,11361,126,80,22230.0,115.70367557149629,700.1450000000001,666.9,936.0
A11171,Kaliyah Lambert,3484,2243,9523,59,110,21001.5,2616.1694763051555,694.7900000000001,544.05,1287.0
A11172,Avery Le,3470,1546,9741,106,89,2029.95,1750.521778173732,170.0,1246.05,1041.3
A11173,Mckayla Spencer,3080,2175,9463,104,106,16672.5,2750.639021645959,170.0,1281.15,1240.2
A11181,Dayami Esparza,3971,1371,7598,90,94,14449.5,784.0219210367061,170.0,1070.55,1099.8
A11182,Viviana Massey,3028,1998,7356,159,25,5594.9400000000005,279.761126008692,68.0,1368.9,292.5
A11183,Frankie Weber,3714,1674,9233,94,29,19568.25,27.860984565474727,170.0,1053.0,339.3
A11191,Maggie Nicholson,3669,1860,8131,93,68,9360.0,27.860984565474727,68.0,666.9,795.6
A11192,Jada Kaufman,3038,1737,10247,156,117,18486.0,2750.639021645959,170.0,982.8,1368.9
A11193,Abigayle Pace,3695,2628,10168,126,82,15531.75,1481.5826874921247,68.0,614.25,959.4
A11201,Michaela Odom,3723,2423,8349,144,89,18164.25,2448.082544629151,68.0,824.85,1041.3
A11202,Brice Ball,3038,2428,8164,180,109,3531.06,2027.8652154391395,68.0,1316.25,1275.3
A11203,Elijah Mcintyre,4136,1899,10128,97,112,20124.0,321.78285892769355,170.0,1105.65,1310.4
A12011,Brynlee Bautista,3147,1906,11107,107,38,4794.66,313.37851234389325,170.0,631.8,444.6
A12012,Salma Wilcox,3659,1735,9163,149,24,1468.35,1775.7348179251328,170.0,719.55,280.8
A12013,Celeste Lynch,3485,2204,8957,145,64,3910.14,1842.9695905955346,68.0,789.75,748.8
A12021,Abbigail Boyd,3428,1787,9144,92,35,22668.75,108.79599344782486,170.0,614.25,409.5
A12022,Fernanda Serrano,4117,1878,8492,155,59,2258.1,2607.7651297213556,68.0,1298.7,690.3
A12023,Yandel Terry,4221,1986,9905,148,83,3804.84,2859.895527235362,68.0,859.95,971.1
