A10011,Julie Glover,20427,12105,60381,96,64,3594.24,2565.743396802354,68.0,719.55,748.8
A10012,Kyler Hebert,21375,12190,47925,110,87,3699.54,489.8697906036978,170.0,631.8,1017.9
A10013,Amirah Marquez,22888,10072,49357,146,44,21791.25,128.4828875002883,170.0,1246.05,514.8
A10021,Alannah Vazquez,20189,9325,47431,143,81,15239.25,108.79599344782486,170.0,789.75,947.7
A10022,Leila Wagner,20687,11842,49953,122,65,1205.1,1927.0130564335368,68.0,1070.55,760.5
A10023,Sidney Burns,22039,10854,44936,119,83,11670.75,1574.0304999139273,170.0,1316.25,971.1
A10031,Erick Greene,21470,11178,50639,59,82,23283.0,2607.7651297213556,170.0,579.15,959.4
A10032,Carlos Ayers,19744,11345,51177,132,87,10471.5,792.4262676205065,170.0,772.2,1017.9
A10033,Asher Hanson,19675,11416,52460,93,45,2345.85,2246.3782266179455,68.0,1158.3,526.5
A10041,Marcus Graham,20829,12115,56629,141,88,22230.0,1347.1131421513207,170.0,596.7,1029.6
A10042,Maren Ibarra,21454,11016,46485,90,73,14829.75,187.31331358688954,68.0,491.4,854.1
A10043,Santiago Cuevas,21511,10897,50180,153,98,13572.0,158.87668884444267,170.0,947.7,1146.6
A10051,Kenzie Kim,21363,11664,51757,62,56,4626.18,2254.7825732017454,68.0,473.85,655.2
A10052,Savion Mullen,19527,10947,59061,62,43,13016.25,145.0613245970998,68.0,421.2,503.1
A10053,Amy Jordan,21336,10051,51208,184,60,19188.0,733.5958415339043,68.0,1228.5,702.0
A10061,Enrique Stevenson,18615,11613,54740,84,32,11934.0,2490.104277548152,170.0,877.5,374.4
A10062,Zaire Norton,22381,10966,48051,65,43,19773.0,1481.5826874921247,68.0,508.95,503.1
A10063,Ty Richmond,21453,11224,51098,47,32,21440.25,145.291580667888,170.0,403.65,374.4
A10071,Rocco Burnett,19409,11976,41918,168,21,13806.0,1229.4522899781182,170.0,982.8,245.7
A10072,Enrique Russell,21281,10274,48584,116,104,19831.5,131.24596034975698,680.7650000000001,508.95,1216.8
A10073,Heather Barrett,20940,11344,55443,68,82,1573.65,1641.2652725843288,68.0,684.45,959.4
A10081,Margaret Osborne,24712,12509,53007,133,53,10296.0,195.71766017069015,170.0,1053.0,620.1
A10082,Erika Lopez,22874,10517,48265,69,66,18544.5,2204.356493698944,68.0,614.25,772.2
A10083,Amirah Harrell,20935,11665,51062,135,47,21001.5,2641.3825160565566,170.0,807.3,549.9
A10091,Ella Cline,20228,11180,48182,117,26,19100.25,1506.795727243525,68.0,614.25,304.2
A10092,Winston Grimes,21772,12350,51734,111,119,13016.25,1263.069676313319,170.0,824.85,1392.3
A10093,River Dickerson,19937,10853,51196,106,111,19188.0,405.826324765696,68.0,491.4,1298.7
A10101,Taryn Velazquez,19658,13332,54825,107,39,18807.75,2271.591266369346,681.0200000000001,438.75,456.3
A10102,Genesis Chen,18807,10512,52458,119,110,19012.5,2027.8652154391395,68.0,684.45,1287.0
A10103,Mara Coffey,22048,12317,53841,136,81,22171.5,674.765415447303,170.0,912.6,947.7
A10111,Brielle Cuevas,20102,11286,53118,92,103,5531.76,2439.6781980453507,693.5150000000001,456.3,1205.1
A10112,Madilyn Salinas,20291,11009,55957,173,106,23283.0,304.9741657600929,170.0,1123.2,1240.2
A10113,Larissa Escobar,21128,10817,47184,114,32,11934.0,1985.8434825201387,68.0,1158.3,374.4
A10121,Curtis Case,21691,11457,52353,131,74,9096.75,1826.1608974279343,170.0,579.15,865.8
A10122,Rory Walton,20422,12898,49372,129,75,21089.25,784.0219210367061,68.0,596.7,877.5
A10123,Denisse Jacobson,20550,11295,57610,137,42,18895.5,2212.7608402827445,170.0,807.3,491.4
A10131,Jazlyn Pope,20541,11075,55306,184,59,5257.98,157.1497683135248,170.0,1281.15,690.3
A10132,Beckett Parsons,21286,11504,48418,138,74,5594.9400000000005,1271.474022897119,68.0,754.65,865.8
A10133,Cordell Lucero,20087,12731,53761,79,108,1170.0,2481.699930964352,170.0,895.05,1263.6
A10141,Ashanti Dunlap,19477,11771,49301,167,117,18983.25,607.5306427769009,68.0,1316.25,1368.9
A10142,Iliana Bright,20939,12671,57316,101,102,13513.5,138.1536424734284,170.0,614.25,1193.4
A10143,Ean Walters,23470,11706,61956,149,103,17169.75,1506.795727243525,696.575,631.8,1205.1
A10151,Ada Morris,19386,11037,48363,155,44,13016.25,2616.1694763051555,68.0,1193.4,514.8
A10152,Billy Warren,23725,10936,52406,84,65,13074.75,1666.47831233573,68.0,807.3,760.5
A10153,Carly Price,21939,11557,47265,84,66,19890.0,842.8523471233074,170.0,737.1,772.2
A10161,Jennifer Robbins,22020,10755,46571,170,32,12431.25,2212.7608402827445,68.0,1263.6,374.4
A10162,Corbin Montgomery,23224,11655,49362,109,72,3657.42,146.78824512801768,68.0,631.8,842.4
A10163,Janiya Velez,20858,11723,58843,151,44,4605.12,733.5958415339043,703.205,842.4,514.8
A10171,Jadiel Cochran,22162,11276,53251,94,42,22347.0,288.1654725924926,170.0,614.25,491.4
A10172,Kendall Campos,21091,12235,51914,116,36,2907.45,657.9567222797024,170.0,579.15,421.2
A10173,Mckinley Bernard,21408,11552,52371,84,54,20358.0,94.86550116508771,68.0,684.45,631.8
A10181,Maribel Jacobson,22374,9739,59809,100,76,14069.25,2137.121721028542,68.0,1368.9,889.2
A10182,Hunter Bond,23229,11709,52509,82,85,4752.54,2330.421692455948,68.0,965.25,994.5
