A10011,Julie Glover,7089,3170,16154,140,106,16263.0,1094.9827446373145,170.0,1053.0,1240.2
A10012,Kyler Hebert,7273,3477,14595,137,45,13923.0,2700.2129421431578,68.0,965.25,526.5
A10013,Amirah Marquez,7417,2836,13825,141,23,20884.5,2691.8085955593574,170.0,1123.2,269.1
A10021,Alannah Vazquez,6303,2936,14751,137,82,20621.25,128.4828875002883,68.0,1175.85,959.4
A10022,Leila Wagner,6738,3258,15650,109,84,11670.75,2069.8869483581407,170.0,544.05,982.8
A10023,Sidney Burns,6630,2646,13009,113,25,1608.75,733.5958415339043,68.0,859.95,292.5
A10031,Erick Greene,5364,3958,14454,120,112,14215.5,1237.856636561918,68.0,895.05,1310.4
A10032,Carlos Ayers,5889,3842,14434,177,21,8833.5,271.356779424892,170.0,1123.2,245.7
A10033,Asher Hanson,5859,3325,15357,126,22,19919.25,1153.8131707239158,68.0,544.05,257.4
A10041,Marcus Graham,6827,2961,15594,77,24,18398.25,2229.5695334503453,170.0,596.7,280.8
A10042,Maren Ibarra,5692,3606,16866,87,26,15824.25,246.14373967349138,68.0,842.4,304.2
A10043,Santiago Cuevas,6834,3096,14842,141,116,4057.56,2548.9347036347535,68.0,842.4,1357.2
A10051,Kenzie Kim,7143,2982,13977,172,77,14186.25,36.03507507848586,170.0,1158.3,900.9
A10052,Savion Mullen,6147,2885,17067,114,91,3741.66,2448.082544629151,170.0,1105.65,1064.7
A10053,Amy Jordan,6719,3014,16801,71,100,9243.0,2338.8260390397477,170.0,473.85,1170.0
A10061,Enrique Stevenson,5733,3689,15238,132,53,22288.5,2422.8695048777504,68.0,1333.8,620.1
A10062,Zaire Norton,6870,3133,16551,179,48,22756.5,170.50462041928924,68.0,1351.35,561.6
A10063,Ty Richmond,7041,2442,12962,133,77,9096.75,115.70367557149629,68.0,754.65,900.9
A10071,Rocco Burnett,4718,3486,10259,105,117,15970.5,111.67419433268802,68.0,1246.05,1368.9
A10072,Enrique Russell,7165,3768,16729,84,38,22259.25,355.4002452628938,68.0,614.25,444.6
A10073,Heather Barrett,5881,3381,14544,138,54,4584.06,122.61135769516768,170.0,403.65,631.8
A10081,Margaret Osborne,7850,3795,15373,102,82,19685.25,2473.2955843805516,68.0,1088.1,959.4
A10082,Erika Lopez,7252,2603,15317,86,78,13981.5,935.3001595451101,68.0,982.8,912.6
A10083,Amirah Harrell,5773,3114,16184,94,106,15356.25,330.18720551149414,68.0,1140.75,1240.2
A10091,Ella Cline,6633,3189,15557,154,61,4668.3,129.5190398188391,170.0,1035.45,713.7
A10092,Winston Grimes,6612,3939,13527,71,76,10032.75,1506.795727243525,68.0,877.5,889.2
A10093,River Dickerson,5604,3339,16902,83,21,16380.0,2674.999902391757,68.0,561.6,245.7
A10101,Taryn Velazquez,5135,3993,17913,101,70,1556.1,113.97675504057842,68.0,912.6,819.0
A10102,Genesis Chen,6017,3019,14847,86,111,10588.5,279.761126008692,68.0,438.75,1298.7
A10103,Mara Coffey,5558,3298,18633,85,115,4499.82,105.34215238598912,170.0,1000.35,1345.5
A10111,Brielle Cuevas,7324,3328,14109,94,117,19656.0,2246.3782266179455,170.0,895.05,1368.9
A10112,Madilyn Salinas,5627,3494,14352,55,28,10208.25,2616.1694763051555,170.0,596.7,327.6
A10113,Larissa Escobar,6524,3451,14282,137,55,9798.75,397.4219781818954,68.0,1158.3,643.5
A10121,Curtis Case,6496,3789,16172,102,73,3994.38,1137.0044775563154,68.0,386.1,854.1
A10122,Rory Walton,6627,4500,14218,103,71,17316.0,1716.904391838531,170.0,1316.25,830.7
A10123,Denisse Jacobson,5089,3651,17624,163,25,9681.75,994.1305856317116,170.0,1368.9,292.5
A10131,Jazlyn Pope,6466,3608,14422,132,99,11232.0,1027.7479719669125,170.0,947.7,1158.3
A10132,Beckett Parsons,6447,3144,14386,113,36,21177.0,160.60360937536052,68.0,491.4,421.2
A10133,Cordell Lucero,6909,4019,16561,84,74,11495.25,1548.8174601625267,68.0,649.35,865.8
A10141,Ashanti Dunlap,5064,3943,17109,126,117,4626.18,2296.804306120747,170.0,895.05,1368.9
A10142,Iliana Bright,5353,4228,18568,99,22,21937.5,2767.4477148135593,68.0,1263.6,257.4
A10143,Ean Walters,7253,3811,16139,95,62,22581.0,2616.1694763051555,68.0,1281.15,725.4
A10151,Ada Morris,6039,2904,15884,126,73,14098.5,122.61135769516768,170.0,754.65,854.1
A10152,Billy Warren,6635,3577,15511,118,80,18076.5,1977.439135936338,68.0,438.75,936.0
A10153,Carly Price,6691,3535,13299,132,22,16818.75,2204.356493698944,68.0,456.3,257.4
A10161,Jennifer Robbins,7895,3868,14066,133,55,22376.25,960.5131992965104,170.0,649.35,643.5
A10162,Corbin Montgomery,7542,3645,15757,118,71,11875.5,2851.491180651562,170.0,859.95,830.7
A10163,Janiya Velez,6730,3341,19574,115,102,4710.42,1279.8783694809194,170.0,1000.35,1193.4
A10171,Jadiel Cochran,5414,3638,15130,55,113,17988.75,1195.8349036429172,68.0,386.1,1322.1
A10172,Kendall Campos,5925,4598,16623,101,91,10998.0,2658.1912092241564,68.0,649.35,1064.7
A10173,Mckinley Bernard,6137,3782,17939,116,113,17608.5,2506.9129707157526,170.0,1123.2,1322.1
A10181,Maribel Jacobson,6405,2757,13569,164,39,4099.68,279.761126008692,68.0,1263.6,456.3
A10182,Hunter Bond,6757,3718,13917,156,91,22113.0,784.0219210367061,68.0,1035.45,1064.7
A10183,Erick Riggs,5299,3551,14291,142,85,4668.3,122.61135769516768,170.0,1158.3,994.5
A10191,Brycen Galvan,5081,2353,17286,80,69,10413.0,127.79211928792128,170.0,684.45,807.3
A10192,Campbell Brady,6396,2961,12403,117,106,18661.5,515.0828303550987,170.0,1123.2,1240.2
A10193,Diamond Owens,6771,3423,12600,129,25,22200.75,27.630728494685556,68.0,1316.25,292.5
A10201,Hayden Johnson,7204,3523,14478,53,88,20504.25,2700.2129421431578,68.0,351.0,1029.6
A10202,Jeffrey Obrien,6347,3692,11647,127,75,17754.75,2851.491180651562,170.0,368.55,877.5
A10203,Natalya Mueller,5679,3268,18613,100,23,12957.75,615.9349893607015,68.0,473.85,269.1
A11011,Zoe Duffy,6559,3197,19021,89,110,8804.25,1094.9827446373145,68.0,824.85,1287.0
A11012,Kelsey Ware,6526,3003,13455,152,78,15239.25,1221.0479433943176,68.0,1263.6,912.6
A11013,Ayla Fowler,7628,3017,13582,134,54,21352.5,481.4654440198978,170.0,1000.35,631.8
A11021,Luke Rubio,7619,3400,18385,100,47,20241.0,952.1088527127107,170.0,1035.45,549.9
A11022,Dane Chen,6223,3170,15588,89,52,9213.75,2137.121721028542,68.0,895.05,608.4
A11023,Reese Galloway,6536,4099,14951,155,76,22317.75,2809.46944773256,170.0,1035.45,889.2
A11031,Jonathon Jenkins,5795,2817,16080,124,103,1889.55,169.23821202994978,170.0,895.05,1205.1
A11032,Mariam Noble,6649,3251,17460,170,90,14391.0,582.317603025501,170.0,1351.35,1053.0
A11033,Aarav Aguirre,4424,2958,13564,76,50,12255.75,1977.439135936338,68.0,544.05,585.0
A11041,Maritza Sandoval,7428,3567,15182,93,67,12138.75,2137.121721028542,170.0,842.4,783.9
A11042,Emerson Duffy,7005,2756,16687,140,39,11904.75,136.8872340840883,170.0,930.15,456.3
A11043,Tara Mueller,8450,3446,13547,144,67,19246.5,2876.7042204029626,68.0,1175.85,783.9
A11051,Kaitlyn Haney,5376,3507,9960,90,63,20504.25,565.5089098578997,170.0,491.4,737.1
A11052,Tristin Hunt,5125,2865,17040,115,67,10881.0,1859.7782837631353,68.0,1175.85,783.9
A11053,Zion Hart,6864,2951,17988,156,87,15531.75,2557.3390502185534,170.0,1175.85,1017.9
A11061,Eden Roach,6734,2735,12411,120,111,20475.0,994.1305856317116,68.0,386.1,1298.7
A11062,Brian Ellis,7008,3530,13652,90,87,17052.75,138.1536424734284,68.0,859.95,1017.9
A11063,Nick Terry,7585,3061,20647,165,102,17169.75,94.98062920048203,170.0,1281.15,1193.4
A11071,Coleman Estes,6661,3114,18751,104,22,20679.75,363.80459184669445,170.0,982.8,257.4
A11072,Rayne Davila,5902,3517,14324,173,20,14215.5,910.0871197937091,68.0,1140.75,234.0
A11073,Macey Fischer,6004,3095,15034,63,23,16555.5,29.950558407885328,68.0,473.85,269.1
A11081,Ethen Estrada,7990,3236,17644,115,56,17491.5,2221.165186866545,170.0,1000.35,655.2
A11082,Asa Hayes,6577,3771,14530,99,52,20007.0,2271.591266369346,170.0,684.45,608.4
